,0,1,2,3,4,5,6,7,8,9
2497,.....((((((......((((((..................(..(.((...((.(........)))...))).).........)))))).))))))....,-56,-63,0,0.5,0.26666666666666666,0.13333333333333333,1,0.4622425629290618,
2498,.....((((((......((((((..........(......)(..(.((...((.((......))))...))).).........)))))).))))))....,34,41,0,0.0625,0.06666666666666667,0.13333333333333333,0,0.6338672768878719,
2499,.....((((((.......(((((..................(..(.((...((.((......))))...))).).........)))))..))))))....,-18,-89,0,0.4375,0.3333333333333333,0.13333333333333333,1,0.6453089244851259,
2500,.....((((((......((((((..................(..(.(....((.((......))))....)).).........)))))).))))))....,-48,-70,0,0.25,0.26666666666666666,0.13333333333333333,1,0.702517162471396,
2501,.....((((((......((((((..................(..(.((...(..((......)).)...))).).........)))))).))))))....,-53,-65,0,0.375,0.26666666666666666,0.13333333333333333,1,0.736842105263158,
2502,.....((((((......(((((...................(..(.((...((.((......))))...))).)..........))))).))))))....,-23,-84,0,0.125,0.3333333333333333,0.13333333333333333,1,0.77116704805492,
2503,.....((((((......(.((((..................(..(.((...((.((......))))...))).).........)))).).))))))....,-19,-88,0,0.375,0.4,0.13333333333333333,0,0.8169336384439359,
2504,.....((((((......((.(((..................(..(.((...((.((......))))...))).).........))).)).))))))....,-20,-87,0,0.3125,0.4,0.13333333333333333,0,0.8283752860411899,
2505,.....((((((......((((((..................(..(.((...((..(......).))...))).).........)))))).))))))....,-55,-64,0,0.4375,0.26666666666666666,0.13333333333333333,1,0.8283752860411899,
2506,.....((((((......((((.(..................(..(.((...((.((......))))...))).).........).)))).))))))....,-22,-85,0,0.1875,0.4,0.13333333333333333,0,0.8627002288329519,
2507,.....((((((......((((((..................(..(..(...((.((......))))...).).).........)))))).))))))....,-47,-71,0,0.1875,0.2,0.13333333333333333,1,0.8855835240274599,
2508,.....((((((......(((.((..................(..(.((...((.((......))))...))).).........)).))).))))))....,-21,-86,0,0.25,0.4,0.13333333333333333,0,1.0,
2509,.....((((((......((((((.......................((...((.((......))))...))............)))))).))))))....,-45,-72,1,0.05263157894736842,0.16666666666666666,0.05555555555555555,0,0.0,<-- taken
2510,.....((((((......((((((.....................(.((....(.((......)))....)))...........)))))).))))))....,-52,-66,1,0.21052631578947367,0.2777777777777778,0.05555555555555555,1,0.054545454545454564,
2511,.....((((((......((((((.....................(.((...((.(........)))...)))...........)))))).))))))....,-56,-63,0,0.3684210526315789,0.2222222222222222,0.05555555555555555,1,0.14545454545454545,
2512,.....((((((......((((((.........(........)..(.((...((.((......))))...)))...........)))))).))))))....,33,42,1,0.10526315789473684,0.16666666666666666,0.05555555555555555,0,0.15272727272727277,
2513,.....((((((......((((((.....................(.((...((.((......))))...)))(.....)....)))))).))))))....,73,79,1,0.42105263157894735,0.1111111111111111,0.05555555555555555,0,0.26181818181818184,
2514,.....((((((.......(((((.....................(.((...((.((......))))...)))...........)))))..))))))....,-18,-89,0,0.47368421052631576,0.2777777777777778,0.05555555555555555,1,0.43636363636363634,
2515,.....((((((......((((((.....................(.((...((.((......))))...))).(...).....)))))).))))))....,74,78,0,0.47368421052631576,0.1111111111111111,0.05555555555555555,0,0.48000000000000004,
2516,.....((((((......((((((.....................(.(....((.((......))))....))...........)))))).))))))....,-48,-70,0,0.15789473684210525,0.2222222222222222,0.05555555555555555,1,0.5272727272727273,
2517,.....((((((......((((((.....................(.((...(..((......)).)...)))...........)))))).))))))....,-53,-65,0,0.2631578947368421,0.2222222222222222,0.05555555555555555,1,0.5818181818181818,
2518,.....((((((......((((((..........(......)...(.((...((.((......))))...)))...........)))))).))))))....,34,41,0,0.05263157894736842,0.16666666666666666,0.05555555555555555,0,0.5890909090909091,
2519,.....((((((......(((((......................(.((...((.((......))))...)))............))))).))))))....,-23,-84,0,0.21052631578947367,0.2777777777777778,0.05555555555555555,1,0.6309090909090909,
2520,.....((((((......(.((((.....................(.((...((.((......))))...)))...........)))).).))))))....,-19,-88,0,0.42105263157894735,0.3333333333333333,0.05555555555555555,0,0.709090909090909,
2521,.....((((((......((.(((.....................(.((...((.((......))))...)))...........))).)).))))))....,-20,-87,0,0.3684210526315789,0.3333333333333333,0.05555555555555555,0,0.7272727272727273,
2522,.....((((((......((((((.....................(.((...((..(......).))...)))...........)))))).))))))....,-55,-64,0,0.3157894736842105,0.2222222222222222,0.05555555555555555,1,0.7272727272727273,
2523,.....((((((......((((.(.....................(.((...((.((......))))...)))...........).)))).))))))....,-22,-85,0,0.2631578947368421,0.3333333333333333,0.05555555555555555,0,0.7818181818181817,
2524,.....((((((......((((((........(..........).(.((...((.((......))))...)))...........)))))).))))))....,32,43,0,0.15789473684210525,0.16666666666666666,0.05555555555555555,0,0.7890909090909091,
2525,.....((((((......((((((.....................(..(...((.((......))))...).)...........)))))).))))))....,-47,-71,0,0.10526315789473684,0.16666666666666666,0.05555555555555555,1,0.8181818181818181,
2526,.....((((((......(((.((.....................(.((...((.((......))))...)))...........)).))).))))))....,-21,-86,0,0.3157894736842105,0.3333333333333333,0.05555555555555555,0,1.0,
2527,.....((((((......((((((.........(........)....((...((.((......))))...))............)))))).))))))....,33,42,1,0.09523809523809523,0.25,0.1,0,0.0,
2528,.....((((((......((((((.......................((....(.((......)))....))............)))))).))))))....,-52,-66,1,0.14285714285714285,0.25,0.1,1,0.047619047619047616,
2529,.....((((((......((((((.......................((...((.((......))))...)).(.....)....)))))).))))))....,73,79,1,0.38095238095238093,0.15,0.1,0,0.10989010989010989,<-- taken
2530,.....((((((......((((((.......................((...((.(........)))...))............)))))).))))))....,-56,-63,0,0.2857142857142857,0.2,0.1,1,0.13919413919413923,
2531,.....((((((......((((((.......................((...((.((......))))...))(.......)...)))))).))))))....,72,80,1,0.3333333333333333,0.15,0.1,0,0.16483516483516483,
2532,.....((((((......((((((......(..............).((...((.((......))))...))............)))))).))))))....,30,45,0,0.19047619047619047,0.25,0.1,0,0.2564102564102564,
2533,.....((((((......((((((.......................((...((.((......))))...))..(...).....)))))).))))))....,74,78,0,0.42857142857142855,0.15,0.1,0,0.3296703296703297,
2534,.....((((((.......(((((.......................((...((.((......))))...))............)))))..))))))....,-18,-89,0,0.5238095238095238,0.25,0.1,1,0.43223443223443225,
2535,.....((((((......((((((..........(......).....((...((.((......))))...))............)))))).))))))....,34,41,0,0.047619047619047616,0.2,0.1,0,0.43956043956043955,
2536,.....((((((......((((((........................(...((.((......))))...).............)))))).))))))....,-47,-71,0,0.047619047619047616,0.1,0.1,1,0.4798534798534799,
2537,.....((((((......((((((.......................(....((.((......))))....)............)))))).))))))....,-48,-70,0,0.09523809523809523,0.15,0.1,1,0.5238095238095238,
2538,.....((((((......((((((.......................((...(..((......)).)...))............)))))).))))))....,-53,-65,0,0.19047619047619047,0.2,0.1,1,0.5787545787545788,
2539,.....((((((......(((((........................((...((.((......))))...)).............))))).))))))....,-23,-84,0,0.2857142857142857,0.25,0.1,1,0.6263736263736264,
2540,.....((((((......((((((........(..........)...((...((.((......))))...))............)))))).))))))....,32,43,0,0.14285714285714285,0.25,0.1,0,0.6410256410256411,
2541,.....((((((......(.((((.......................((...((.((......))))...))............)))).).))))))....,-19,-88,0,0.47619047619047616,0.3,0.1,0,0.706959706959707,
2542,.....((((((......((.(((.......................((...((.((......))))...))............))).)).))))))....,-20,-87,0,0.42857142857142855,0.3,0.1,0,0.7252747252747254,
2543,.....((((((......((((((.......................((...((..(......).))...))............)))))).))))))....,-55,-64,0,0.23809523809523808,0.2,0.1,1,0.7252747252747254,
2544,.....((((((......((((((.....(................)((...((.((......))))...))............)))))).))))))....,29,46,0,0.23809523809523808,0.2,0.1,0,0.7509157509157509,
2545,.....((((((......((((.(.......................((...((.((......))))...))............).)))).))))))....,-22,-85,0,0.3333333333333333,0.3,0.1,0,0.7802197802197802,
2546,.....((((((......(((.((.......................((...((.((......))))...))............)).))).))))))....,-21,-86,0,0.38095238095238093,0.3,0.1,0,1.0,
2547,.....((((((......((((((.......................((...((.((......))))...)).((...))....)))))).))))))....,74,78,1,0.05,0.10526315789473684,0.10526315789473684,1,0.0,<-- taken
2548,.....((((((......((((((.......................((...((.((......))))...))((.....))...)))))).))))))....,72,80,1,0.05,0.10526315789473684,0.10526315789473684,1,0.06818181818181815,
2549,.....((((((......((((((.......................((....(.((......)))....)).(.....)....)))))).))))))....,-52,-66,0,0.25,0.2631578947368421,0.10526315789473684,1,0.40909090909090906,
2550,.....((((((......((((((.......................((...((.(........)))...)).(.....)....)))))).))))))....,-56,-63,0,0.1,0.21052631578947367,0.10526315789473684,1,0.46590909090909083,
2551,.....((((((......((((((.........(........)....((...((.((......))))...)).(.....)....)))))).))))))....,33,42,0,0.45,0.2631578947368421,0.10526315789473684,0,0.47727272727272724,
2552,.....((((((......((((((........................(...((.((......))))...)..(.....)....)))))).))))))....,-47,-71,0,0.35,0.10526315789473684,0.10526315789473684,1,0.625,
2553,.....((((((......((((((......(..............).((...((.((......))))...)).(.....)....)))))).))))))....,30,45,0,0.55,0.2631578947368421,0.10526315789473684,0,0.6363636363636362,
2554,.....((((((.......(((((.......................((...((.((......))))...)).(.....)....)))))..))))))....,-18,-89,0,0.9,0.2631578947368421,0.10526315789473684,1,0.6477272727272727,
2555,.....((((((......(((((........................((...((.((......))))...)).(.....).....))))).))))))....,-23,-84,0,0.65,0.2631578947368421,0.10526315789473684,1,0.7045454545454545,
2556,.....((((((......((((((.......................(....((.((......))))....).(.....)....)))))).))))))....,-48,-70,0,0.3,0.15789473684210525,0.10526315789473684,1,0.7045454545454545,
2557,.....((((((......((((((.......................((...(..((......)).)...)).(.....)....)))))).))))))....,-53,-65,0,0.2,0.21052631578947367,0.10526315789473684,1,0.7386363636363635,
2558,.....((((((......((((((..........(......).....((...((.((......))))...)).(.....)....)))))).))))))....,34,41,0,0.4,0.21052631578947367,0.10526315789473684,0,0.75,
2559,.....((((((......(.((((.......................((...((.((......))))...)).(.....)....)))).).))))))....,-19,-88,0,0.85,0.3157894736842105,0.10526315789473684,0,0.8181818181818181,
2560,.....((((((......((.(((.......................((...((.((......))))...)).(.....)....))).)).))))))....,-20,-87,0,0.8,0.3157894736842105,0.10526315789473684,0,0.8295454545454545,
2561,.....((((((......((((((.......................((...((..(......).))...)).(.....)....)))))).))))))....,-55,-64,0,0.15,0.21052631578947367,0.10526315789473684,1,0.8295454545454545,
2562,.....((((((......((((.(.......................((...((.((......))))...)).(.....)....).)))).))))))....,-22,-85,0,0.7,0.3157894736842105,0.10526315789473684,0,0.8636363636363635,
2563,.....((((((......((((((........(..........)...((...((.((......))))...)).(.....)....)))))).))))))....,32,43,0,0.5,0.2631578947368421,0.10526315789473684,0,0.8749999999999999,
2564,.....((((((......((((((.....(................)((...((.((......))))...)).(.....)....)))))).))))))....,29,46,0,0.6,0.21052631578947367,0.10526315789473684,0,0.9431818181818181,
2565,.....((((((......(((.((.......................((...((.((......))))...)).(.....)....)).))).))))))....,-21,-86,0,0.75,0.3157894736842105,0.10526315789473684,0,0.9999999999999999,
2566,.....((((((......((((((.......................((...((.((......))))...))(((...)))...)))))).))))))....,72,80,1,0.05263157894736842,0.05555555555555555,0.05555555555555555,1,0.0,<-- taken
2567,.....((((((......((((((.......................((....(.((......)))....)).((...))....)))))).))))))....,-52,-66,1,0.2631578947368421,0.2777777777777778,0.05555555555555555,1,0.36585365853658536,
2568,.....((((((......((((((.......................((...((.(........)))...)).((...))....)))))).))))))....,-56,-63,1,0.10526315789473684,0.2222222222222222,0.05555555555555555,1,0.4268292682926829,
2569,.....((((((......((((((.........(........)....((...((.((......))))...)).((...))....)))))).))))))....,33,42,1,0.47368421052631576,0.2777777777777778,0.05555555555555555,0,0.43902439024390244,
2570,.....((((((......((((((........................(...((.((......))))...)..((...))....)))))).))))))....,-47,-71,1,0.3684210526315789,0.1111111111111111,0.05555555555555555,1,0.5975609756097561,
2571,.....((((((......((((((......(..............).((...((.((......))))...)).((...))....)))))).))))))....,30,45,1,0.5789473684210527,0.2777777777777778,0.05555555555555555,0,0.6097560975609756,
2572,.....((((((.......(((((.......................((...((.((......))))...)).((...))....)))))..))))))....,-18,-89,1,0.9473684210526315,0.2777777777777778,0.05555555555555555,1,0.6219512195121951,
2573,.....((((((......(((((........................((...((.((......))))...)).((...)).....))))).))))))....,-23,-84,0,0.6842105263157895,0.2777777777777778,0.05555555555555555,1,0.6829268292682926,
2574,.....((((((......((((((.......................(....((.((......))))....).((...))....)))))).))))))....,-48,-70,0,0.3157894736842105,0.16666666666666666,0.05555555555555555,1,0.6829268292682926,
2575,.....((((((......((((((.......................((...(..((......)).)...)).((...))....)))))).))))))....,-53,-65,0,0.21052631578947367,0.2222222222222222,0.05555555555555555,1,0.7195121951219512,
2576,.....((((((......((((((..........(......).....((...((.((......))))...)).((...))....)))))).))))))....,34,41,0,0.42105263157894735,0.2222222222222222,0.05555555555555555,0,0.7317073170731707,
2577,.....((((((......(.((((.......................((...((.((......))))...)).((...))....)))).).))))))....,-19,-88,0,0.8947368421052632,0.3333333333333333,0.05555555555555555,0,0.8048780487804879,
2578,.....((((((......((.(((.......................((...((.((......))))...)).((...))....))).)).))))))....,-20,-87,0,0.8421052631578947,0.3333333333333333,0.05555555555555555,0,0.8170731707317073,
2579,.....((((((......((((((.......................((...((..(......).))...)).((...))....)))))).))))))....,-55,-64,0,0.15789473684210525,0.2222222222222222,0.05555555555555555,1,0.8170731707317073,
2580,.....((((((......((((.(.......................((...((.((......))))...)).((...))....).)))).))))))....,-22,-85,0,0.7368421052631579,0.3333333333333333,0.05555555555555555,0,0.8536585365853658,
2581,.....((((((......((((((........(..........)...((...((.((......))))...)).((...))....)))))).))))))....,32,43,0,0.5263157894736842,0.2777777777777778,0.05555555555555555,0,0.8658536585365854,
2582,.....((((((......((((((.....(................)((...((.((......))))...)).((...))....)))))).))))))....,29,46,0,0.631578947368421,0.2222222222222222,0.05555555555555555,0,0.9390243902439024,
2583,.....((((((......(((.((.......................((...((.((......))))...)).((...))....)).))).))))))....,-21,-86,0,0.7894736842105263,0.3333333333333333,0.05555555555555555,0,1.0,
2584,.....((((((......((((((.......................((....(.((......)))....))(((...)))...)))))).))))))....,-52,-66,1,0.2222222222222222,0.29411764705882354,0.0,1,0.0,
2585,.....((((((......((((((.......................((...((.(........)))...))(((...)))...)))))).))))))....,-56,-63,1,0.05555555555555555,0.23529411764705882,0.0,1,0.09615384615384617,
2586,.....((((((......((((((.........(........)....((...((.((......))))...))(((...)))...)))))).))))))....,33,42,1,0.4444444444444444,0.29411764705882354,0.0,0,0.11538461538461539,
2587,.....((((((......((((((........................(...((.((......))))...).(((...)))...)))))).))))))....,-47,-71,1,0.3333333333333333,0.11764705882352941,0.0,1,0.3653846153846154,<-- taken
2588,.....((((((......((((((......(..............).((...((.((......))))...))(((...)))...)))))).))))))....,30,45,1,0.5555555555555556,0.29411764705882354,0.0,0,0.3846153846153847,
2589,.....((((((.......(((((.......................((...((.((......))))...))(((...)))...)))))..))))))....,-18,-89,1,0.9444444444444444,0.29411764705882354,0.0,1,0.40384615384615385,
2590,.....((((((......(((((........................((...((.((......))))...))(((...)))....))))).))))))....,-23,-84,0,0.6666666666666666,0.29411764705882354,0.0,1,0.5,
2591,.....((((((......((((((.......................(....((.((......))))....)(((...)))...)))))).))))))....,-48,-70,1,0.2777777777777778,0.17647058823529413,0.0,1,0.5,
2592,.....((((((......((((((.......................((...(..((......)).)...))(((...)))...)))))).))))))....,-53,-65,1,0.16666666666666666,0.23529411764705882,0.0,1,0.5576923076923077,
2593,.....((((((......((((((..........(......).....((...((.((......))))...))(((...)))...)))))).))))))....,34,41,1,0.3888888888888889,0.23529411764705882,0.0,0,0.576923076923077,
2594,.....((((((......(.((((.......................((...((.((......))))...))(((...)))...)))).).))))))....,-19,-88,1,0.8888888888888888,0.35294117647058826,0.0,0,0.6923076923076924,
2595,.....((((((......((.(((.......................((...((.((......))))...))(((...)))...))).)).))))))....,-20,-87,0,0.8333333333333334,0.35294117647058826,0.0,0,0.7115384615384616,
2596,.....((((((......((((((.......................((...((..(......).))...))(((...)))...)))))).))))))....,-55,-64,1,0.1111111111111111,0.23529411764705882,0.0,1,0.7115384615384616,
2597,.....((((((......((((.(.......................((...((.((......))))...))(((...)))...).)))).))))))....,-22,-85,0,0.7222222222222222,0.35294117647058826,0.0,0,0.7692307692307693,
2598,.....((((((......((((((........(..........)...((...((.((......))))...))(((...)))...)))))).))))))....,32,43,1,0.5,0.29411764705882354,0.0,0,0.7884615384615385,
2599,.....((((((......((((((.....(................)((...((.((......))))...))(((...)))...)))))).))))))....,29,46,0,0.6111111111111112,0.23529411764705882,0.0,0,0.903846153846154,
2600,.....((((((......(((.((.......................((...((.((......))))...))(((...)))...)).))).))))))....,-21,-86,0,0.7777777777777778,0.35294117647058826,0.0,0,1.0,
2601,.....((((((......((((((........................(...((.((......))))...)((((...))))..)))))).))))))....,71,81,1,0.3333333333333333,0.058823529411764705,0.058823529411764705,1,0.0,<-- taken
2602,.....((((((......((((((............................((.((......)))).....(((...)))...)))))).))))))....,-48,-70,1,0.05555555555555555,0.11764705882352941,0.058823529411764705,0,0.025641025641025633,
2603,.....((((((......((((((........................(....(.((......)))....).(((...)))...)))))).))))))....,-52,-66,1,0.1111111111111111,0.29411764705882354,0.058823529411764705,1,0.3333333333333333,
2604,.....((((((......((((((........................(...((.(........)))...).(((...)))...)))))).))))))....,-56,-63,1,0.2777777777777778,0.23529411764705882,0.058823529411764705,1,0.39743589743589747,
2605,.....((((((......((((((.........(........).....(...((.((......))))...).(((...)))...)))))).))))))....,33,42,1,0.1111111111111111,0.29411764705882354,0.058823529411764705,0,0.41025641025641024,
2606,.....((((((......((((((......(..............)..(...((.((......))))...).(((...)))...)))))).))))))....,30,45,0,0.2222222222222222,0.29411764705882354,0.058823529411764705,0,0.5897435897435898,
2607,.....((((((.......(((((........................(...((.((......))))...).(((...)))...)))))..))))))....,-18,-89,0,0.6111111111111112,0.29411764705882354,0.058823529411764705,1,0.6025641025641025,
2608,.....((((((......(((((.........................(...((.((......))))...).(((...)))....))))).))))))....,-23,-84,0,0.3333333333333333,0.29411764705882354,0.058823529411764705,1,0.6666666666666667,
2609,.....((((((......((((((........................(...(..((......)).)...).(((...)))...)))))).))))))....,-53,-65,0,0.16666666666666666,0.23529411764705882,0.058823529411764705,1,0.7051282051282051,
2610,.....((((((......((((((..........(......)......(...((.((......))))...).(((...)))...)))))).))))))....,34,41,0,0.05555555555555555,0.23529411764705882,0.058823529411764705,0,0.7179487179487178,
2611,.....((((((......(.((((........................(...((.((......))))...).(((...)))...)))).).))))))....,-19,-88,0,0.5555555555555556,0.35294117647058826,0.058823529411764705,0,0.7948717948717949,
2612,.....((((((......((.(((........................(...((.((......))))...).(((...)))...))).)).))))))....,-20,-87,0,0.5,0.35294117647058826,0.058823529411764705,0,0.8076923076923077,
2613,.....((((((......((((((........................(...((..(......).))...).(((...)))...)))))).))))))....,-55,-64,0,0.2222222222222222,0.23529411764705882,0.058823529411764705,1,0.8076923076923077,
2614,.....((((((......((((.(........................(...((.((......))))...).(((...)))...).)))).))))))....,-22,-85,0,0.3888888888888889,0.35294117647058826,0.058823529411764705,0,0.8461538461538463,
2615,.....((((((......((((((........(..........)....(...((.((......))))...).(((...)))...)))))).))))))....,32,43,0,0.16666666666666666,0.29411764705882354,0.058823529411764705,0,0.858974358974359,
2616,.....((((((......((((((.....(................).(...((.((......))))...).(((...)))...)))))).))))))....,29,46,0,0.2777777777777778,0.23529411764705882,0.058823529411764705,0,0.9358974358974359,
2617,.....((((((......(((.((........................(...((.((......))))...).(((...)))...)).))).))))))....,-21,-86,0,0.4444444444444444,0.35294117647058826,0.058823529411764705,0,1.0,
2618,.....((((((......((((((............................((.((......))))....((((...))))..)))))).))))))....,-48,-70,1,0.29411764705882354,0.125,0.0,0,0.0,<-- taken
2619,.....((((((......((((((........................(....(.((......)))....)((((...))))..)))))).))))))....,-52,-66,1,0.23529411764705882,0.3125,0.0,1,0.3157894736842105,
2620,.....((((((......((((((........................(...((.(........)))...)((((...))))..)))))).))))))....,-56,-63,1,0.058823529411764705,0.25,0.0,1,0.381578947368421,
2621,.....((((((......((((((.........(........).....(...((.((......))))...)((((...))))..)))))).))))))....,33,42,1,0.4117647058823529,0.3125,0.0,0,0.39473684210526316,
2622,.....((((((......((((((......(..............)..(...((.((......))))...)((((...))))..)))))).))))))....,30,45,1,0.5294117647058824,0.3125,0.0,0,0.5789473684210527,
2623,.....((((((.......(((((........................(...((.((......))))...)((((...))))..)))))..))))))....,-18,-89,1,0.9411764705882353,0.3125,0.0,1,0.5921052631578947,
2624,.....((((((......(((((.........................(...((.((......))))...)((((...))))...))))).))))))....,-23,-84,1,0.6470588235294118,0.3125,0.0,1,0.6578947368421052,
2625,.....((((((......((((((........................(...(..((......)).)...)((((...))))..)))))).))))))....,-53,-65,0,0.17647058823529413,0.25,0.0,1,0.6973684210526316,
2626,.....((((((......((((((..........(......)......(...((.((......))))...)((((...))))..)))))).))))))....,34,41,0,0.35294117647058826,0.25,0.0,0,0.7105263157894737,
2627,.....((((((......(.((((........................(...((.((......))))...)((((...))))..)))).).))))))....,-19,-88,0,0.8823529411764706,0.375,0.0,0,0.7894736842105263,
2628,.....((((((......((.(((........................(...((.((......))))...)((((...))))..))).)).))))))....,-20,-87,0,0.8235294117647058,0.375,0.0,0,0.8026315789473685,
2629,.....((((((......((((((........................(...((..(......).))...)((((...))))..)))))).))))))....,-55,-64,0,0.11764705882352941,0.25,0.0,1,0.8026315789473685,
2630,.....((((((......((((.(........................(...((.((......))))...)((((...))))..).)))).))))))....,-22,-85,0,0.7058823529411765,0.375,0.0,0,0.8421052631578947,
2631,.....((((((......((((((........(..........)....(...((.((......))))...)((((...))))..)))))).))))))....,32,43,0,0.47058823529411764,0.3125,0.0,0,0.8552631578947368,
2632,.....((((((......((((((.....(................).(...((.((......))))...)((((...))))..)))))).))))))....,29,46,0,0.5882352941176471,0.25,0.0,0,0.9342105263157895,
2633,.....((((((......(((.((........................(...((.((......))))...)((((...))))..)).))).))))))....,-21,-86,0,0.7647058823529411,0.375,0.0,0,1.0,
2634,.....((((((......((((((............................((.((......))))...(((((...))))).)))))).))))))....,70,82,1,0.29411764705882354,0.0625,0.0625,1,0.0,<-- taken
2635,.....((((((......((((((.............................(.((......))).....((((...))))..)))))).))))))....,-52,-66,1,0.058823529411764705,0.25,0.0625,1,0.32222222222222224,
2636,.....((((((......((((((............................((.(........)))....((((...))))..)))))).))))))....,-56,-63,1,0.23529411764705882,0.25,0.0625,1,0.47777777777777775,
2637,.....((((((......((((((.........(........).........((.((......))))....((((...))))..)))))).))))))....,33,42,1,0.11764705882352941,0.3125,0.0625,0,0.48888888888888893,
2638,.....((((((......((((((......(..............)......((.((......))))....((((...))))..)))))).))))))....,30,45,1,0.23529411764705882,0.3125,0.0625,0,0.6444444444444444,
2639,.....((((((.......(((((............................((.((......))))....((((...))))..)))))..))))))....,-18,-89,1,0.6470588235294118,0.3125,0.0625,1,0.6555555555555556,
2640,.....((((((......(((((.............................((.((......))))....((((...))))...))))).))))))....,-23,-84,1,0.35294117647058826,0.3125,0.0625,1,0.7111111111111111,
2641,.....((((((......((((((............................(..((......)).)....((((...))))..)))))).))))))....,-53,-65,1,0.11764705882352941,0.25,0.0625,1,0.7444444444444445,
2642,.....((((((......((((((..........(......)..........((.((......))))....((((...))))..)))))).))))))....,34,41,1,0.058823529411764705,0.25,0.0625,0,0.7555555555555555,
2643,.....((((((......(.((((............................((.((......))))....((((...))))..)))).).))))))....,-19,-88,1,0.5882352941176471,0.375,0.0625,0,0.8222222222222222,
2644,.....((((((......((.(((............................((.((......))))....((((...))))..))).)).))))))....,-20,-87,1,0.5294117647058824,0.375,0.0625,0,0.8333333333333334,
2645,.....((((((......((((((............................((..(......).))....((((...))))..)))))).))))))....,-55,-64,1,0.17647058823529413,0.25,0.0625,1,0.8333333333333334,
2646,.....((((((......((((.(............................((.((......))))....((((...))))..).)))).))))))....,-22,-85,1,0.4117647058823529,0.375,0.0625,0,0.8666666666666667,
2647,.....((((((......((((((........(..........)........((.((......))))....((((...))))..)))))).))))))....,32,43,1,0.17647058823529413,0.3125,0.0625,0,0.8777777777777778,
2648,.....((((((......((((((.....(................).....((.((......))))....((((...))))..)))))).))))))....,29,46,0,0.29411764705882354,0.25,0.0625,0,0.9444444444444444,
2649,.....((((((......(((.((............................((.((......))))....((((...))))..)).))).))))))....,-21,-86,0,0.47058823529411764,0.375,0.0625,0,1.0,
2650,.....((((((......((((((.............................(.((......)))....(((((...))))).)))))).))))))....,-52,-66,1,0.25,0.26666666666666666,0.0,1,0.0,
2651,.....((((((......((((((............................((.(........)))...(((((...))))).)))))).))))))....,-56,-63,1,0.0625,0.26666666666666666,0.0,1,0.22950819672131148,
2652,.....((((((......((((((.........(........).........((.((......))))...(((((...))))).)))))).))))))....,33,42,1,0.375,0.3333333333333333,0.0,0,0.24590163934426232,
2653,.....((((((......((((((......(..............)......((.((......))))...(((((...))))).)))))).))))))....,30,45,1,0.5,0.3333333333333333,0.0,0,0.47540983606557374,
2654,.....((((((.......(((((............................((.((......))))...(((((...))))).)))))..))))))....,-18,-89,1,0.9375,0.3333333333333333,0.0,1,0.4918032786885246,<-- taken
2655,.....((((((......(((((.............................((.((......))))...(((((...)))))..))))).))))))....,-23,-84,1,0.625,0.3333333333333333,0.0,1,0.5737704918032787,
2656,.....((((((......((((((............................(..((......)).)...(((((...))))).)))))).))))))....,-53,-65,1,0.1875,0.26666666666666666,0.0,1,0.6229508196721312,
2657,.....((((((......((((((..........(......)..........((.((......))))...(((((...))))).)))))).))))))....,34,41,1,0.3125,0.26666666666666666,0.0,0,0.6393442622950819,
2658,.....((((((......(.((((............................((.((......))))...(((((...))))).)))).).))))))....,-19,-88,1,0.875,0.4,0.0,0,0.7377049180327868,
2659,.....((((((......((.(((............................((.((......))))...(((((...))))).))).)).))))))....,-20,-87,1,0.8125,0.4,0.0,0,0.7540983606557377,
2660,.....((((((......((((((............................((..(......).))...(((((...))))).)))))).))))))....,-55,-64,1,0.125,0.26666666666666666,0.0,1,0.7540983606557377,
2661,.....((((((......((((.(............................((.((......))))...(((((...))))).).)))).))))))....,-22,-85,1,0.6875,0.4,0.0,0,0.8032786885245902,
2662,.....((((((......((((((........(..........)........((.((......))))...(((((...))))).)))))).))))))....,32,43,1,0.4375,0.3333333333333333,0.0,0,0.819672131147541,
2663,.....((((((......((((((.....(................).....((.((......))))...(((((...))))).)))))).))))))....,29,46,1,0.5625,0.26666666666666666,0.0,0,0.9180327868852459,
2664,.....((((((......(((.((............................((.((......))))...(((((...))))).)).))).))))))....,-21,-86,1,0.75,0.4,0.0,0,1.0,
2665,.....((((((.(.....(((((............................((.((......))))...(((((...))))).)))))).))))))....,13,89,1,0.0625,0.06666666666666667,0.26666666666666666,0,0.0,<-- taken
2666,.....((((((.......(((((.............................(.((......)))....(((((...))))).)))))..))))))....,-52,-66,1,0.6875,0.26666666666666666,0.26666666666666666,1,0.1643835616438356,
2667,.....((((((........((((............................((.((......))))...(((((...))))).))))...))))))....,-19,-88,1,0.0625,0.3333333333333333,0.26666666666666666,1,0.3561643835616438,
2668,.....((((((.......(((((............................((.(........)))...(((((...))))).)))))..))))))....,-56,-63,1,0.875,0.26666666666666666,0.26666666666666666,1,0.3561643835616438,
2669,.....((((((.......(((((.........(........).........((.((......))))...(((((...))))).)))))..))))))....,33,42,1,0.5625,0.3333333333333333,0.26666666666666666,0,0.3698630136986301,
2670,.....((((((.......(((((......(..............)......((.((......))))...(((((...))))).)))))..))))))....,30,45,1,0.4375,0.3333333333333333,0.26666666666666666,0,0.5616438356164384,
